"unique_id","PERWT","SEX","EDUC","INCWAGE"
"2010017626262",14399.4,2,5,0
"2010017627661",6710.4,2,10,35800
"2010017629051",21109.8,2,6,24000
"2010017629052",15657.6,1,6,15700
"2010017630451",21808.8,2,4,1e+05
"2010017631851",8388,2,8,38000
"2010017631852",9366.6,1,7,52000
"2010017633251",12302.4,1,10,0
"2010017633252",12582,2,10,37000
"2010017634651",10624.8,1,6,10200
"2010017634652",10345.2,2,7,3200
"2010017636041",7689,1,6,0
"2010017636042",10065.6,2,6,35000
"2010017637441",8667.6,2,11,59000
"2010017638841",12022.8,2,6,40000
"2010017638842",14818.8,2,6,6000
"2010017640241",17335.2,1,6,0
"2010017640242",23905.8,2,4,0
"2010017640243",21249.6,1,4,40000
"2010017641641",17475,1,8,1e+05
"2010017641642",11184,2,6,55000
"2010017643031",12162.6,2,6,60000
"2010017643032",12022.8,1,7,71000
"2010017643033",16356.6,1,10,9000
"2010017644431",8947.2,2,8,40000
"2010017644432",9226.8,1,6,48000
"2010017645831",11883,1,2,14000
"2010017645832",9646.2,2,2,0
"2010017647231",26422.2,1,10,50000
"2010017647232",28099.8,2,10,19000
"2010017647234",37466.4,2,6,18000
"2010017648631",11044.2,2,6,0
"2010017650021",12861.6,1,6,0
"2010017650022",8947.2,2,6,0
"2010017651421",7549.2,1,7,27400
"2010017651422",6850.2,2,11,0
"2010017652821",10485,2,6,96000
"2010017652822",15378,2,6,0
"2010017654221",22647.6,2,2,11000
"2010017654222",28099.8,1,4,0
"2010017654223",27960,1,6,0
"2010017654224",26981.4,2,4,0
"2010017655621",9366.6,1,8,40000
"2010017657011",10345.2,1,8,0
"2010017658411",11323.8,2,10,22000
"2010017659811",11463.6,2,11,32000
"2010017661211",10485,1,10,85000
"2010017662611",15098.4,1,7,43000
"2010017662612",8527.8,2,7,20000
"2010017664001",10764.6,1,8,45000
"2010017665401",11463.6,1,7,0
"2010017665402",10904.4,2,6,0
"2010017666801",9925.8,1,6,0
"2010017666802",21529.2,1,3,0
"2010017668201",17894.4,2,7,71000
"2010017668202",24604.8,1,7,55000
"2010017669601",9366.6,1,6,45000
"2010017669602",7689,2,6,25000
"2010017669603",5452.2,2,6,0
"2010017669604",13281,1,5,6000
"2010017670991",8248.2,1,6,0
"2010017670992",11743.2,2,8,30000
"2010017672391",7549.2,2,7,42000
"2010017672392",8947.2,2,6,3300
"2010017675191",12861.6,2,10,3500
"2010017675192",10205.4,1,6,65000
"2010017676591",7129.8,2,7,9000
"2010017677981",24604.8,2,4,5000
"2010017679381",6710.4,2,6,0
"2010017679382",7409.4,1,2,0
"2010017679383",10624.8,1,6,1500
"2010017682181",4753.2,2,6,7200
"2010017682182",2097,2,7,5000
"2010017682183",2376.6,1,6,0
"2010017683581",13840.2,2,6,0
"2010017684971",19432.2,2,6,0
"2010017684972",28659,2,5,14000
"2010017684973",29358,2,6,0
"2010017686371",7968.6,1,6,0
"2010017686372",7269.6,2,6,30000
"2010017687771",10904.4,1,6,150000
"2010017687772",10345.2,2,6,30400
"2010017690571",6990,1,10,0
"2010017691961",19152.6,1,4,6000
"2010017693361",9925.8,2,6,28000
"2010017693362",12302.4,2,6,6000
"2010017696161",20830.2,1,6,0
"2010017697561",7129.8,1,6,15000
"2010017697562",7129.8,2,8,75000
"2010017698951",24185.4,1,11,175000
"2010017698952",25303.8,2,11,39000
"2010017698953",21808.8,1,5,0
"2010017700351",1258.2,1,8,10100
"2010017700352",1398,2,8,1000
"2010017701751",7828.8,1,6,0
"2010017703151",9506.4,1,11,6000
"2010017703152",17894.4,1,7,10000
"2010017704551",9226.8,2,11,63000
"2010017705941",11603.4,2,7,0
"2010017705942",16636.2,2,8,0
"2010017708741",22368,1,6,0
"2010017708742",19711.8,2,6,0
"2010017710141",23905.8,1,6,100
"2010017710142",40542,1,6,20000
"2010017710144",28938.6,2,2,20000
"2010017710145",41520.6,1,2,25000
"2010017711541",15098.4,1,6,65000
"2010017712931",3075.6,2,10,0
"2010017712932",4054.2,1,11,0
"2010017714331",8108.4,1,6,0
"2010017714332",11184,1,6,60000
"2010017715731",8947.2,1,3,0
"2010017715732",9226.8,2,6,0
"2010017717131",46833,1,11,35000
"2010017717132",38025.6,2,10,2000
"2010017718531",10904.4,2,6,40000
"2010017718532",11323.8,1,6,65000
"2010017718533",10345.2,2,7,10500
"2010017719921",7409.4,1,11,0
"2010017719922",12861.6,2,8,0
"2010017721321",3495,1,3,0
"2010017721322",4054.2,2,6,0
"2010017722721",9506.4,1,6,10000
"2010017722722",13980,2,5,0
"2010017724121",6990,2,8,32000
"2010017725521",33272.4,2,10,74000
"2010017725522",33132.6,1,6,80000
"2010017726911",14539.2,2,7,0
"2010017728311",3495,1,11,50000
"2010017729711",9366.6,1,6,85000
"2010017729712",13560.6,2,6,28000
"2010017729713",8388,1,8,4000
"2010017731111",15937.2,1,6,0
"2010017731112",23346.6,2,6,25000
"2010017732511",6151.2,2,10,0
"2010017732512",6710.4,1,11,90000
"2010017733901",15657.6,1,8,0
"2010017733902",15098.4,2,8,30200
"2010017735301",13281,1,7,2000
"2010017736701",11044.2,1,10,0
"2010017736702",6430.8,2,10,0
"2010017740891",29497.8,1,6,21000
"2010017740892",33831.6,2,5,22000
"2010017742291",12302.4,2,6,0
"2010017743691",11044.2,2,7,0
"2010017745091",6850.2,2,6,0
"2010017746491",3774.6,1,6,29000
"2010017746492",4473.6,2,10,59000
"2010017746493",7968.6,2,6,16300
"2010017746494",6291,1,6,13600
"2010017747881",13840.2,1,8,0
"2010017747882",30616.2,1,6,0
"2010017750681",10904.4,2,6,32000
"2010017750682",10485,1,6,54000
"2010017752081",35649,1,6,45000
"2010017753481",10205.4,2,11,45000
"2010017753482",9786,1,11,0
"2010017754871",30895.8,2,6,0
"2010017756271",8388,2,8,41000
"2010017756274",10345.2,1,6,36000
"2010017757671",7828.8,1,4,0
"2010017759071",12721.8,1,10,106000
"2010017759072",13980,2,6,41600
"2010017760471",19152.6,1,6,371000
"2010017763261",6990,2,7,78000
"2010017763262",7409.4,1,6,0
"2010017764661",6151.2,2,11,0
"2010017764662",6850.2,1,10,41600
"2010017766061",37186.8,1,7,45000
"2010017766062",40122.6,1,7,6200
"2010017766063",34810.2,2,6,0
"2010017767461",9366.6,1,8,72000
"2010017767462",10205.4,2,7,0
"2010017768851",45574.8,2,6,0
"2010017768852",40821.6,1,6,60000
"2010017768853",44875.8,1,6,0
"2010017770251",9506.4,1,7,55000
"2010017770252",5172.6,2,7,60000
"2010017771651",4753.2,2,6,11200
"2010017773051",17894.4,2,10,50000
"2010017774451",12022.8,1,11,0
"2010017774452",10764.6,2,10,0
"2010017775841",15797.4,1,10,9000
"2010017777241",9087,1,11,150000
"2010017777242",10205.4,2,10,0
"2010017778641",10345.2,2,6,44000
"2010017778642",8248.2,1,6,0
"2010017780041",12022.8,2,10,0
"2010017781441",12582,2,2,0
"2010017781442",13980,1,6,32000
"2010017781443",17614.8,2,10,0
"2010017781446",24185.4,1,2,0
"2010017781447",21529.2,1,7,0
"2010017782831",37466.4,2,6,63000
"2010017784231",12162.6,1,11,162000
"2010017784232",9506.4,2,10,0
"2010017785631",13281,2,7,0
"2010017787031",15937.2,1,8,29000
"2010017787032",16915.8,2,7,33000
"2010017788431",31594.8,1,4,0
"2010017791221",18034.2,1,11,32800
"2010017791222",14399.4,2,11,14400
"2010017792621",10904.4,1,10,1e+05
"2010017792622",13281,2,10,0
"2010017792623",13840.2,2,5,0
"2010017792625",19152.6,1,2,0
"2010017794021",18174,2,6,12000
"2010017794022",32573.4,1,7,7000
"2010017795421",7689,2,11,5000
"2010017795423",9226.8,2,10,0
"2010017796811",5592,1,7,47000
"2010017796812",8108.4,2,10,45000
"2010017799611",13141.2,1,10,475000
"2010017801011",3355.2,1,7,0
"2010017802411",12022.8,1,10,0
"2010017803801",14259.6,1,10,0
"2010017806601",13420.8,2,10,103000
"2010017806602",12861.6,1,11,116000
"2010017808001",8108.4,2,6,30000
"2010017809401",9226.8,2,10,211000
"2010017810791",10485,1,8,0
"2010017812191",34111.2,1,10,150000
"2010017812192",30895.8,2,10,2000
"2010017812193",29358,1,3,500
"2010017813591",18034.2,1,6,54000
"2010017814991",16356.6,1,7,83000
"2010017814992",11883,2,11,58000
"2010017816391",24045.6,1,8,105000
"2010017816392",17894.4,2,11,92000
"2010017817781",7549.2,2,6,35100
"2010017817782",11743.2,1,7,11000
"2010017817783",10904.4,2,7,23600
"2010017819181",9646.2,2,10,52000
"2010017819182",11603.4,1,10,65000
"2010017820581",9925.8,1,4,0
"2010017820582",8807.4,2,6,0
"2010017821981",6990,2,11,52000
"2010017823381",15657.6,2,7,5000
"2010017824771",13141.2,1,5,0
"2010017826171",12022.8,1,6,0
"2010017827571",24045.6,1,10,4000
"2010017827572",23905.8,2,10,48000
"2010017827573",22787.4,2,7,0
"2010017828971",14818.8,1,6,2000
"2010017828972",14818.8,2,8,0
"2010017830371",5312.4,2,6,1200
"2010017830372",6990,1,6,23000
"2010017830373",3495,1,6,0
"2010017830374",6710.4,2,6,0
"2010017830375",5592,1,6,0
"2010017831761",12582,1,7,0
"2010017833161",14958.6,1,6,0
"2010017833162",14399.4,2,6,0
"2010017834561",10065.6,1,7,0
"2010017834562",8248.2,2,10,0
"2010017835961",10764.6,1,11,0
"2010017835962",12022.8,2,11,0
"2010017835963",11044.2,1,10,27000
"2010017837361",8108.4,1,6,36000
"2010017838751",12442.2,2,6,0
"2010017840151",16496.4,1,10,80000
"2010017840152",20830.2,2,10,0
"2010017841551",12442.2,1,10,0
"2010017841552",14679,2,11,91000
"2010017842951",15657.6,2,10,16000
"2010017842952",13560.6,1,4,1000
"2010017844351",10345.2,2,6,1300
"2010017844353",14539.2,1,6,0
"2010017845741",10485,1,7,0
"2010017847141",9506.4,2,6,0
"2010017847142",8388,1,6,0
"2010017847143",10904.4,1,7,15800
"2010017849941",11743.2,1,10,68000
"2010017849942",12162.6,2,7,7000
"2010017851341",21948.6,1,8,50000
"2010017854131",6570.6,1,6,28900
"2010017854132",7409.4,2,6,0
"2010017855531",13980,1,11,6000
"2010017856931",11323.8,1,6,50000
"2010017858331",7968.6,1,6,0
"2010017859721",8527.8,2,6,16000
"2010017859722",12162.6,1,5,380
"2010017861121",23206.8,2,10,50000
"2010017861122",27261,2,6,40000
"2010017862521",8527.8,2,7,65000
"2010017863921",17055.6,1,10,0
"2010017865321",18313.8,2,6,15000
"2010017865324",19851.6,1,6,15000
"2010017866711",31035.6,1,5,0
"2010017866712",43477.8,1,6,0
"2010017869511",15657.6,2,6,0
"2010017869512",13560.6,1,6,65000
"2010017869513",16776,2,6,13800
"2010017870911",40262.4,2,6,32000
"2010017870912",40122.6,1,7,18000
"2010017872311",5452.2,1,2,0
"2010017872312",5172.6,2,6,0
"2010017873701",14958.6,2,2,0
"2010017875101",10624.8,1,6,94000
"2010017875102",9087,2,6,8000
"2010017876501",30196.8,1,11,70000
"2010017877901",9786,1,7,17400
"2010017877902",8807.4,2,7,0
"2010017879301",14679,2,10,0
"2010017879302",12861.6,1,6,0
"2010017880691",9226.8,2,6,0
"2010017880692",13980,1,6,0
"2010017882091",8667.6,2,10,2000
"2010017882092",8667.6,1,11,92000
"2010017882093",9506.4,1,10,32000
"2010017882094",9506.4,1,6,750
"2010017883491",12582,1,6,0
"2010017883493",13281,2,6,18000
"2010017886291",7269.6,1,11,60000
"2010017886292",7269.6,2,11,80000
"2010017886294",13001.4,1,11,0
"2010017886295",9087,2,7,0
"2010017887681",32293.8,2,7,50000
"2010017887682",69340.8,1,7,30000
"2010017889081",10624.8,1,6,45500
"2010017889082",9646.2,2,8,64000
"2010017889083",7269.6,2,7,17500
"2010017889084",7409.4,2,5,5400
"2010017890481",36627.6,2,10,15000
"2010017891881",14259.6,1,6,12600
"2010017891882",10345.2,2,6,0
"2010017893281",13141.2,1,10,0
"2010017893282",12162.6,2,6,30000
"2010017893283",18313.8,2,7,20000
"2010017893284",11044.2,1,5,3000
"2010017893285",21109.8,2,6,0
"2010017893286",13281,2,7,15400
"2010017894671",13420.8,1,6,0
"2010017894672",15517.8,2,6,0
"2010017896071",10065.6,2,10,0
"2010017896072",12442.2,1,11,150000
"2010017896073",8947.2,1,6,2000
"2010017896074",10345.2,1,4,0
"2010017898871",10485,1,7,0
"2010017898872",12861.6,2,2,0
"2010017900271",14119.8,1,11,0
"2010017901661",13840.2,1,7,18400
"2010017901662",12861.6,2,6,48500
"2010017903061",12721.8,1,6,74000
"2010017903062",15517.8,2,7,24000
"2010017904461",31455,2,6,32000
"2010017905861",11044.2,2,6,8700
"2010017905863",11463.6,1,1,6300
"2010017907261",11044.2,1,10,225000
"2010017907262",11463.6,2,11,0
"2010017908651",37466.4,1,7,20000
"2010017908652",45155.4,2,6,0
"2010017910051",12302.4,2,11,0
"2010017911451",12582,2,6,45000
"2010017912851",25863,2,10,30000
"2010017914251",12442.2,1,4,56000
"2010017914252",16077,1,6,18500
"2010017914253",19152.6,2,7,21000
"2010017915641",10624.8,1,10,170000
"2010017915642",9506.4,2,6,0
"2010017915643",7968.6,2,6,11600
"2010017915644",11603.4,2,6,0
"2010017917041",5871.6,2,6,0
"2010017917042",9506.4,2,7,26000
"2010017917043",7828.8,1,4,0
"2010017918441",46273.8,1,7,12000
"2010017919841",11044.2,1,6,0
"2010017921241",9646.2,1,8,0
"2010017921242",7549.2,2,8,0
"2010017922631",10065.6,1,10,0
"2010017924032",9226.8,2,6,0
"2010017925431",8667.6,1,7,10000
"2010017925433",6850.2,2,10,25000
"2010017926831",30895.8,2,6,0
"2010017926833",50887.2,2,6,8000
"2010017928231",10904.4,1,6,60000
"2010017928232",13001.4,2,6,43200
"2010017928233",12582,1,7,3200
"2010017928235",13840.2,2,6,0
"2010017929621",9786,2,10,3000
"2010017929622",10624.8,1,10,120000
"2010017931021",17055.6,2,6,29100
"2010017932421",17055.6,2,7,0
"2010017933821",10345.2,2,8,7300
"2010017935221",4333.8,1,2,0
"2010017935222",4054.2,2,10,53000
"2010017936611",5452.2,1,6,0
"2010017938011",9646.2,1,6,0
"2010017940811",10485,1,4,28300
"2010017942211",2935.8,1,7,52000
"2010017942212",2796,2,6,0
"2010017943601",13420.8,2,4,0
"2010017943602",10904.4,1,6,0
"2010017945001",8248.2,1,11,180000
"2010017946401",13700.4,2,10,65000
"2010017946402",11463.6,1,11,139000
"2010017947801",40681.8,1,11,64000
"2010017949201",27960,1,7,0
"2010017949202",38724.6,2,7,4800
"2010017950591",22647.6,1,6,30600
"2010017951991",3355.2,2,7,15000
"2010017953391",28379.4,2,5,0
"2010017954791",8527.8,1,10,175000
"2010017954792",8108.4,2,6,2000
"2010017956191",8667.6,2,7,0
"2010017956192",8947.2,1,10,0
"2010017957581",9786,2,11,60000
"2010017957582",13420.8,1,6,12000
"2010017958981",11044.2,2,11,0
"2010017960381",10205.4,1,11,475000
"2010017960382",8667.6,2,10,0
"2010017960383",10205.4,2,4,0
"2010017961781",11184,1,5,0
"2010017961782",14539.2,2,5,0
"2010017963181",8947.2,1,11,235000
"2010017963182",9786,2,11,40000
"2010017964571",8388,1,11,0
"2010017964572",9087,2,11,0
"2010017965971",8248.2,2,6,24800
"2010017967371",9506.4,1,11,0
"2010017967372",10345.2,2,10,0
"2010017967373",13281,2,10,13000
"2010017967375",12022.8,1,11,0
"2010017968771",11883,2,10,58000
"2010017968775",14679,1,11,12000
"2010017968776",11044.2,2,10,36000
"2010017970171",9786,1,6,70000
"2010017970172",9226.8,2,6,20000
"2010017971561",17055.6,2,6,46600
"2010017971562",15937.2,2,6,2900
"2010017972961",9646.2,2,7,36000
"2010017972962",11883,1,8,40000
"2010017974361",13001.4,1,6,0
"2010017974362",8947.2,2,11,0
"2010017975761",17754.6,1,6,28000
"2010017975762",17614.8,2,6,16000
"2010017977161",8108.4,2,8,0
"2010017977162",14539.2,1,7,51000
"2010017977163",13001.4,2,6,3000
"2010017978551",12022.8,1,11,30000
"2010017978552",12721.8,2,8,60000
"2010017979951",11323.8,1,4,9100
"2010017979952",13560.6,2,6,10000
"2010017981351",15937.2,1,7,61000
"2010017981352",13420.8,2,6,0
"2010017981353",13840.2,1,6,4000
"2010017982751",12302.4,2,6,45000
"2010017982752",11184,1,2,250000
"2010017982753",13840.2,2,2,0
"2010017984151",6850.2,1,11,95000
"2010017984152",8388,2,8,0
"2010017985541",13700.4,1,11,128000
"2010017986941",22507.8,2,3,0
"2010017986942",24045.6,1,3,0
"2010017988341",14679,2,6,49000
"2010017988342",14818.8,2,7,32000
"2010017988343",12442.2,1,6,5000
"2010017988344",12442.2,1,6,25000
"2010017989741",12861.6,2,11,1e+05
"2010017991142",9226.8,1,8,31600
"2010017992531",3215.4,2,10,84000
"2010017992532",2935.8,2,11,8500
"2010017993931",24604.8,1,7,270000
"2010017993932",12582,2,8,29000
"2010017993933",18034.2,2,11,0
"2010017993934",18034.2,1,2,20000
"2010017995331",10485,2,6,0
"2010017996731",23346.6,2,6,5200
"2010017996732",28519.2,1,10,102000
"2010017998131",13980,1,7,52000
"2010017998132",15517.8,2,6,8000
"2010017999521",12582,2,4,0
"2010018000921",13420.8,2,11,700
"2010018002321",12582,2,6,0
"2010018003721",15797.4,1,10,0
"2010018003722",11463.6,2,6,0
"2010018005121",8248.2,2,6,49000
"2010018005122",8388,1,6,35000
"2010018006511",12861.6,1,10,50000
"2010018006512",11883,2,10,15000
"2010018007911",17754.6,2,6,0
"2010018007912",17055.6,1,6,0
"2010018007913",18034.2,2,6,30000
"2010018007914",15378,2,6,540
"2010018009311",39982.8,2,11,62000
"2010018010711",14958.6,2,6,16500
"2010018010712",12162.6,1,7,0
"2010018012111",28519.2,1,6,74000
"2010018013501",11743.2,2,6,0
"2010018014901",25024.2,2,6,0
"2010018014902",25164,1,10,40000
"2010018016301",8527.8,2,10,67000
"2010018017701",29218.2,1,7,120000
"2010018019101",8807.4,1,8,12000
"2010018019102",7129.8,2,10,0
"2010018020491",10904.4,1,7,35000
"2010018020493",14259.6,1,6,0
"2010018021891",7269.6,1,7,120000
"2010018023291",7828.8,1,11,475000
"2010018023292",8667.6,2,10,54000
"2010018024691",13001.4,2,6,7000
"2010018026091",10065.6,1,10,35000
"2010018026092",9366.6,2,8,23000
"2010018026093",10904.4,2,3,0
"2010018027481",16496.4,1,6,10000
"2010018027482",16636.2,1,6,9000
"2010018028881",9646.2,1,10,80000
"2010018028882",6990,2,10,75000
"2010018030281",11323.8,2,11,0
"2010018030283",15238.2,2,11,475000
"2010018031681",34810.2,1,10,98000
"2010018031682",37746,2,10,22500
"2010018033081",13001.4,2,7,0
"2010018034471",13420.8,1,7,0
"2010018034472",10205.4,2,6,22000
"2010018035871",11883,2,6,34300
"2010018037271",12861.6,1,11,0
"2010018037272",12022.8,2,6,0
"2010018038671",2236.8,1,10,77000
"2010018038672",2796,2,11,92000
"2010018040071",6430.8,2,11,0
"2010018041461",8527.8,2,10,82000
"2010018041462",9226.8,1,11,140000
"2010018042861",2935.8,2,6,4500
"2010018044261",8667.6,2,6,29900
"2010018045661",8248.2,1,10,0
"2010018045662",5452.2,2,10,0
"2010018048451",20970,2,6,26000
"2010018048452",16216.8,2,6,18000
"2010018048454",14259.6,1,6,18000
"2010018049851",13980,1,8,1e+05
"2010018049852",12302.4,2,10,128000
"2010018051251",8248.2,1,6,0
"2010018052651",12861.6,1,6,79000
"2010018052652",12162.6,2,6,8000
"2010018054051",8248.2,1,11,80000
"2010018054052",5731.8,2,11,4000
"2010018055441",8807.4,1,10,7000
"2010018055442",8807.4,2,10,0
"2010018056841",10345.2,1,11,0
"2010018058241",14399.4,1,11,167000
"2010018058242",6430.8,2,11,1500
"2010018059641",11743.2,2,6,0
"2010018059642",9506.4,1,6,15000
"2010018061041",13700.4,2,11,0
"2010018061042",12582,1,11,0
"2010018062431",6710.4,2,11,62000
"2010018062432",6430.8,1,11,70000
"2010018063831",16776,1,5,50000
"2010018065231",9646.2,2,7,34000
"2010018065232",9646.2,1,6,0
"2010018066631",20131.2,2,4,0
"2010018068031",6570.6,1,6,0
"2010018068032",7689,2,8,0
"2010018068033",8947.2,2,10,50000
"2010018069421",12022.8,1,11,0
"2010018072221",24604.8,2,6,58000
"2010018072222",23626.2,1,5,0
"2010018073621",11463.6,1,11,2e+05
"2010018075021",9087,1,10,475000
"2010018075022",9226.8,2,10,0
"2010018075025",12022.8,2,10,0
"2010018076411",11603.4,2,6,0
"2010018077811",5592,1,11,0
"2010018077812",5172.6,2,11,23500
"2010018080611",21948.6,2,6,0
"2010018080612",21109.8,1,3,9000
"2010018080613",35089.8,2,4,0
"2010018080614",28379.4,1,3,0
"2010018082011",17475,1,5,0
"2010018083401",8667.6,1,6,0
"2010018084801",13560.6,1,11,25000
"2010018086201",12861.6,1,11,84000
"2010018086202",12582,2,11,47200
"2010018086203",22368,2,6,9200
"2010018087601",13281,2,7,40000
"2010018089001",7129.8,2,6,12900
"2010018089002",10764.6,1,6,2500
"2010018090391",12442.2,2,7,35000
"2010018090392",12302.4,1,6,0
"2010018091791",8108.4,2,6,33000
"2010018091792",7689,1,6,30000
"2010018091793",7129.8,2,7,15000
"2010018091794",8527.8,1,5,0
"2010018093191",14679,2,10,46100
"2010018093192",14679,1,6,27500
"2010018094591",12022.8,1,6,0
"2010018094592",11044.2,2,6,0
"2010018095991",8947.2,1,10,60000
"2010018095992",8108.4,2,10,85000
"2010018095993",6990,1,4,1100
"2010018097381",8108.4,1,10,56000
"2010018097382",7689,2,10,0
"2010018098781",9506.4,1,6,60000
"2010018098782",9087,2,6,60000
"2010018098783",11184,2,6,35000
"2010018100181",29358,2,6,0
"2010018101581",11463.6,1,6,75000
"2010018102981",13001.4,1,8,60000
"2010018102982",10624.8,2,11,42000
"2010018104371",9087,1,6,400
"2010018104372",9366.6,2,6,0
"2010018104373",13001.4,1,6,32000
"2010018105771",12582,2,8,62000
"2010018105772",10624.8,2,7,800
"2010018107171",8108.4,1,6,0
"2010018107172",9366.6,2,6,0
"2010018108571",16776,1,8,2e+05
"2010018108572",9646.2,2,7,35000
"2010018108573",7549.2,2,6,0
"2010018109971",13141.2,1,10,100
"2010018111361",11184,1,10,60000
"2010018111362",11743.2,2,7,27500
"2010018111363",11184,1,4,0
"2010018112761",9506.4,1,11,0
"2010018114161",13281,1,6,103000
"2010018114162",13420.8,2,7,35000
"2010018115561",9506.4,2,8,70000
"2010018115562",8527.8,1,3,0
"2010018116961",20271,2,7,0
"2010018118351",7968.6,1,11,110000
"2010018118352",7968.6,2,11,10000
"2010018119751",9786,1,6,0
"2010018121151",13281,2,7,3000
"2010018122551",21669,1,7,47000
"2010018122552",17614.8,2,10,0
"2010018122553",39982.8,1,10,65000
"2010018122554",27960,1,7,0
"2010018123951",7129.8,2,2,0
"2010018125342",7129.8,1,6,36000
"2010018125343",12582,1,7,5000
"2010018126741",8248.2,2,10,84000
"2010018129541",6850.2,2,2,0
"2010018130941",9925.8,2,11,88000
"2010018130942",7409.4,1,10,0
"2010018132331",1957.2,2,6,64000
"2010018132332",2236.8,1,6,24000
"2010018133731",13700.4,1,6,85000
"2010018133732",15657.6,2,6,20000
"2010018135131",10485,2,7,33000
"2010018135132",11743.2,1,6,60000
"2010018136531",11883,2,7,25000
"2010018136533",17754.6,2,6,5000
"2010018136534",14679,1,6,38000
"2010018137931",13420.8,2,11,0
"2010018137932",20131.2,2,11,0
"2010018137933",14679,1,10,0
